location,city,country,parameter,value,latitude,longitude,num_records
Carabayllo,Lima,PE,pm25,25629.5,-11.9021944,-77.0336389,916
San Juan De Lurigancho,Lima,PE,pm25,31346.8,-12.01689,-76.99883,1037
Villa Maria Del Triunfo,Lima,PE,pm25,13180.8,-12.1663889,-76.92,464
Santa Anita,Lima,PE,pm25,33187.1,-12.043,-76.9714167,973
San Borja,Lima,PE,pm25,14076.6,-12.1086278,-77.0077667,860
Ate,Lima,PE,pm25,29040.6,-12.0261111,-76.9186111,947
Fishers,Indianapolis,US,pm25,12,39.960884,-85.939546,1
Larwill,WHITLEY,US,pm25,9.8,41.169722,-85.629444,1
Terre Haute-Lafayett,Terre Haute,US,pm25,16,39.4861,-87.4014,1
Columbus - Rocky For,BARTHOLOMEW,US,pm25,9.3,39.237457,-85.891332,1
Kokomo - E. Vaile Av,Kokomo,US,pm25,5,40.481349,-86.109718,1
Lafayette-Greenbush,Lafayette,US,pm25,12.6,40.4316,-86.8525,1
Ogden Dunes,Chicago-Naperville-Joliet,US,pm25,17.4,41.6175,-87.1992,1
Gary-IITRI,Chicago-Naperville-Joliet,US,pm25,21.8,41.6067,-87.3047,1
New Albany,Louisville,US,pm25,6,38.3081,-85.8342,1
Fort Wayne-Beacon St,Fort Wayne,US,pm25,5.6,41.094965,-85.101816,1
DECATUR,Decatur,US,pm25,2563.6,39.8669,-88.9256,266
Santa Anita,Lima,PE,o3,6.4737,-12.043,-76.9714167,969
Santa Anita,Lima,PE,co,735.2,-12.043,-76.9714167,969
MMFRA1001,FRA,US,pm25,-5,39.482406,-121.221213,7
DCNearRoad,Washington-Arlington-Alexandria,US,pm25,16,38.894749,-76.953427,1
Pudahuel,Pudahuel,CL,no2,42.2,-33.43781138,-70.75017123,1
Las Condes,Las Condes,CL,co,187.2,-33.37677352,-70.52332678,1
La Florida,La Florida,CL,no2,19.43,-33.51663036,-70.58812396,1
Edgar Evins,DE KALB,US,o3,0.024,36.0388,-85.7331,1
Caddo Valley,Arkadelphia,US,o3,0.007,34.1795,-93.0988,1
Prince Edward,PRINCE EDWARD,US,o3,0.032,37.17,-78.31,1
Lucerne Valley,SAN BERNARDINO,US,pm10,16,34.4101,-116.906874,1
Trona - Athol and Te,Riverside-San Bernardino-Ontario,US,pm10,8,35.774455,-117.372109,1
Barstow,Riverside-San Bernardino-Ontario,US,pm10,10,34.894054,-117.024756,1
ALLEN PARK,Detroit-Warren-Livonia,US,co,12.46,42.2283,-83.2092,45
Colville-E 1st St,STEVENS,US,pm10,11799,48.54469,-117.903222,652
Colville-E 1st St,STEVENS,US,pm25,4057,48.54469,-117.903222,660
MMFRA1001,FRA,US,pm25,29,39.482439,-121.221192,10
Spokane-E Broadway A,Spokane,US,pm25,3.8,47.663963,-117.257652,1
NEW,PHILADELPHIA,US,pm25,16.1,39.991389,-75.080833,4
NEW,PHILADELPHIA,US,o3,0.146,39.991389,-75.080833,4
MMFRA1001,FRA,US,pm25,29,39.482481,-121.221278,10
Ely,LAKE,US,o3,32.81,47.9464,-91.4953,905
Port au Choix,NEWFOUNDLAND,CA,o3,15.583,50.71124,-57.36365,420
Harvard Yards,CUYAHOGA,US,so2,-1.282,41.446682,-81.662419,643
PURCHASE,Asheville,US,o3,38.241,35.5872,-83.0753,812
Seattle-10th & Welle,Seattle-Tacoma-Bellevue,US,co,229.3,47.597222,-122.319722,401
Seattle-10th & Welle,Seattle-Tacoma-Bellevue,US,no2,9.765,47.597222,-122.319722,386
Seattle-10th & Welle,Seattle-Tacoma-Bellevue,US,pm25,3986.1,47.597222,-122.319722,437
MMFRA1001,FRA,US,pm25,34,39.482428,-121.22117,9
Roseburg - Garden Va,Roseburg,US,pm25,3430.2,43.2266,-123.36479,857
"Maha Chai, Mueang",Samut Sakhon,TH,no2,13.157,13.550478,100.264254,870
MMFRA1001,FRA,US,pm25,40,39.48246,-121.221213,7
Detroit Lakes,BECKER,US,o3,30.015,46.8511,-95.8467,887
Brainerd,Brainerd,US,o3,31.981,46.3944,-94.1433,896
St. Cloud,Minneapolis-St. Paul-Bloomington,US,o3,28.333,45.55,-94.1333,895
Mille Lacs,MILLE LACS,US,o3,32.481,46.2056,-93.7589,907
East Bethel,Minneapolis-St. Paul-Bloomington,US,o3,30.825,45.400799,-93.201103,904
Marine on St. Croix,Minneapolis-St. Paul-Bloomington,US,o3,30.027,45.168,-92.7651,896
HAMPTON,Virginia Beach-Norfolk-Newport News,US,pm25,4999.3,37.103683,-76.386948,898
HVILLE,Nashville-Davidson--Murfreesboro,US,o3,3.923,36.2975,-86.6525,117
Rochester,Rochester,US,pm25,207.8,43.1461,-77.5481,32
Tlahuac,DISTRITO FEDERAL,MX,so2,1.451,19.2464,-99.01,552
Tlahuac,DISTRITO FEDERAL,MX,co,175.8,19.2464,-99.01,487
Tlahuac,DISTRITO FEDERAL,MX,o3,22.952,19.2464,-99.01,553
Atizap?n,MEXICO STATE,MX,co,460.3,19.577,-99.2542,569
Atizap?n,MEXICO STATE,MX,no2,12.533,19.577,-99.2542,492
Atizap?n,MEXICO STATE,MX,o3,16.113,19.577,-99.2542,569
Atizap?n,MEXICO STATE,MX,so2,3.64,19.577,-99.2542,569
Villa de las Flores,MEXICO STATE,MX,o3,16.4,19.6582,-99.0965,472
Villa de las Flores,MEXICO STATE,MX,so2,3.593,19.6582,-99.0965,464
Villa de las Flores,MEXICO STATE,MX,co,329,19.6582,-99.0965,471
Villa de las Flores,MEXICO STATE,MX,no2,11.558,19.6582,-99.0965,464
Cuautitil?n,MEXICO STATE,MX,so2,3.412,19.7221,-99.1986,555
Cuautitil?n,MEXICO STATE,MX,no2,12.702,19.7221,-99.1986,565
Cuautitil?n,MEXICO STATE,MX,pm10,37010,19.7221,-99.1986,564
Cuautitil?n,MEXICO STATE,MX,o3,11.081,19.7221,-99.1986,568
Tultitl?n,MEXICO STATE,MX,o3,18.783,19.6025,-99.1771,560
Tultitl?n,MEXICO STATE,MX,so2,4.083,19.6025,-99.1771,431
Tultitl?n,MEXICO STATE,MX,co,243.4,19.6025,-99.1771,422
Tultitl?n,MEXICO STATE,MX,no2,16.284,19.6025,-99.1771,567
MMFRA1001,FRA,US,pm25,10,39.482492,-121.221235,3
South Lake Tahoe - S,Sacramento--Arden-Arcade--Roseville,US,pm10,9607,38.945,-119.9689,800
Furley,Baltimore-Towson,US,o3,29.798,39.333099,-76.550003,786
Medford - Grant & Be,Medford,US,pm25,3819.1,42.31411,-122.87923,836
London Harrow Stanmore,London,GB,pm25,10048,51.617333,-0.298777,864
US Diplomatic Post: Bogota,Bogota,CO,pm25,-75778,4.6379935,-74.0962868,945
Stafford,Hartford-West Hartford-East Hartford,US,o3,31.223,41.9756,-72.3867,749
Kona,Hilo,US,pm25,12733,19.5097,-155.9133,833
Kona,Hilo,US,so2,2.03,19.5097,-155.9133,594
Marshall,Marshall,US,o3,24.859,44.4572,-95.835,859
Stanton,Red Wing,US,o3,28.674,44.471901,-93.013298,850
Rochester,Rochester,US,o3,27.847,43.9947,-92.4497,845
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,pm25,206435,26.0762,85.4115,1944
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,o3,57968.52,26.0762,85.4115,1963
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,co,3003350,26.0762,85.4115,1979
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,so2,19883.88,26.0762,85.4115,1981
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,no2,59165.38,26.0762,85.4115,1985
PUBLIC HEALTH,Cedar Rapids,US,o3,25.35,41.9767,-91.6878,780
KIRKWOOD,Cedar Rapids,US,o3,26.878,41.910599,-91.651901,768
AAQMS Karve Road Pune,Pune,IN,o3,482.56,18.497484,73.81349,31
AAQMS Karve Road Pune,Pune,IN,co,74960,18.497484,73.81349,31
AAQMS Karve Road Pune,Pune,IN,pm25,2377.29,18.497484,73.81349,31
AAQMS Karve Road Pune,Pune,IN,pm10,3507.43,18.497484,73.81349,32
Central School,Lucknow,IN,o3,6267.19,26.85272778,80.99632778,54
Central School,Lucknow,IN,co,23650,26.85272778,80.99632778,50
Central School,Lucknow,IN,no2,1538.75,26.85272778,80.99632778,54
"Lalbagh, West Lucknow",Lucknow,IN,o3,5430.31,26.84578611,80.93874444,54
"Lalbagh, West Lucknow",Lucknow,IN,co,56650,26.84578611,80.93874444,54
"Lalbagh, West Lucknow",Lucknow,IN,no2,2985.83,26.84578611,80.93874444,54
Talkatora District Industries Center,Lucknow,IN,no2,1493.01,26.83399722,80.8917361,53
Manali,Chennai,IN,co,352760,13.164544,80.26285,414
Manali,Chennai,IN,no2,3571.05,13.164544,80.26285,413
City Railway Station - KSPCB,Bengaluru,IN,pm10,329776.64,12.9773472,77.57069722,1667
City Railway Station - KSPCB,Bengaluru,IN,co,2493180,12.9773472,77.57069722,1678
Maharashtra Pollution Control Board Bandra,Mumbai,IN,pm25,49103.36,19.041847,72.865513,1580
Maharashtra Pollution Control Board Bandra,Mumbai,IN,co,839210,19.041847,72.865513,1547
Maharashtra Pollution Control Board Bandra,Mumbai,IN,pm10,154658.83,19.041847,72.865513,1521
Maharashtra Pollution Control Board Bandra,Mumbai,IN,o3,24915.49,19.041847,72.865513,1586
Maharashtra Pollution Control Board Bandra,Mumbai,IN,no2,13301.27,19.041847,72.865513,1586
Collectorate - Gaya - BSPCB,Gaya,IN,o3,521.16,24.7489694,84.9438395,401
Collectorate - Gaya - BSPCB,Gaya,IN,pm25,71398,24.7489694,84.9438395,1644
Collectorate - Gaya - BSPCB,Gaya,IN,co,1496820,24.7489694,84.9438395,1655
Collectorate - Gaya - BSPCB,Gaya,IN,no2,64787.18,24.7489694,84.9438395,1588
Collectorate - Gaya - BSPCB,Gaya,IN,so2,9532.97,24.7489694,84.9438395,1655
ZooPark,Hyderabad,IN,pm25,117492,17.349694,78.451437,2269
ZooPark,Hyderabad,IN,pm10,222847,17.349694,78.451437,2268
ZooPark,Hyderabad,IN,o3,112226.5,17.349694,78.451437,2286
ZooPark,Hyderabad,IN,co,2145750,17.349694,78.451437,2286
ZooPark,Hyderabad,IN,so2,15315.9,17.349694,78.451437,2279
ZooPark,Hyderabad,IN,no2,53876,17.349694,78.451437,2085
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,pm10,422946.8,26.9738778,75.77387778,2263
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,pm25,176577.7,26.9738778,75.77387778,2268
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,o3,128540.1,26.9738778,75.77387778,1951
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,co,1209930,26.9738778,75.77387778,2089
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,so2,38634.57,26.9738778,75.77387778,2227
Maharashtra Pollution Control Board - Solapur,Solapur,IN,pm10,175837.44,17.6599188,75.9063906,1348
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,no2,52177.42,26.9738778,75.77387778,2289
Maharashtra Pollution Control Board - Solapur,Solapur,IN,pm25,67414.16,17.6599188,75.9063906,1345
Maharashtra Pollution Control Board - Solapur,Solapur,IN,co,3015010,17.6599188,75.9063906,1350
Maharashtra Pollution Control Board - Solapur,Solapur,IN,o3,109708.84,17.6599188,75.9063906,1350
Maharashtra Pollution Control Board - Solapur,Solapur,IN,so2,15555.39,17.6599188,75.9063906,1350
Maharashtra Pollution Control Board - Solapur,Solapur,IN,no2,58897.12,17.6599188,75.9063906,1349
Collectorate Jodhpur - RSPCB,Jodhpur,IN,pm10,452659,26.2920639,73.03791111,2533
Collectorate Jodhpur - RSPCB,Jodhpur,IN,pm25,195421.69,26.2920639,73.03791111,2503
Collectorate Jodhpur - RSPCB,Jodhpur,IN,o3,79313.42,26.2920639,73.03791111,2546
Collectorate Jodhpur - RSPCB,Jodhpur,IN,co,1603060,26.2920639,73.03791111,2491
Collectorate Jodhpur - RSPCB,Jodhpur,IN,no2,52074.1,26.2920639,73.03791111,2544
Collectorate Jodhpur - RSPCB,Jodhpur,IN,so2,18360.52,26.2920639,73.03791111,2500
Navi Mumbai Municipal Corporation Airoli,Mumbai,IN,pm10,127505.63,19.1494,72.9986,1887
Navi Mumbai Municipal Corporation Airoli,Mumbai,IN,co,4167100,19.1494,72.9986,1963
Navi Mumbai Municipal Corporation Airoli,Mumbai,IN,pm25,58138.46,19.1494,72.9986,1804
SaneguravaHalli - KSPCB,Bengaluru,IN,pm10,291314.17,12.9916694,77.54583056,1926
SaneguravaHalli - KSPCB,Bengaluru,IN,co,832010,12.9916694,77.54583056,1924
SaneguravaHalli - KSPCB,Bengaluru,IN,no2,46046.8,12.9916694,77.54583056,1919
Sector 6 Panchkula - HSPCB,Panchkula,IN,pm25,71027.19,30.7057778,76.85318056,1708
Sector 6 Panchkula - HSPCB,Panchkula,IN,o3,69453.08,30.7057778,76.85318056,1714
Sector 6 Panchkula - HSPCB,Panchkula,IN,co,1404990,30.7057778,76.85318056,1634
Sector 6 Panchkula - HSPCB,Panchkula,IN,so2,13009.87,30.7057778,76.85318056,1569
Sector 6 Panchkula - HSPCB,Panchkula,IN,no2,38736.16,30.7057778,76.85318056,1715
Texarkana New Boston,Texarkana,US,pm25,3490.2,33.435489,-94.075671,495
COGGON,Cedar Rapids,US,o3,20.821,42.2806,-91.5269,654
IGSC Planetarium Complex - Patna - BSPCB,Patna,IN,pm25,79656,25.3636,85.0755,1118
IGSC Planetarium Complex - Patna - BSPCB,Patna,IN,o3,61859.99,25.3636,85.0755,1145
IGSC Planetarium Complex - Patna - BSPCB,Patna,IN,co,2151310,25.3636,85.0755,1148
IGSC Planetarium Complex - Patna - BSPCB,Patna,IN,no2,28645.87,25.3636,85.0755,1144
Watkins Mill State P,Kansas City,US,o3,1.803,39.407452,-94.265373,40
Nehru Nagar,Kanpur,IN,pm25,184382,26.4703088,80.3251749,1411
Nehru Nagar,Kanpur,IN,so2,9044.54,26.4703088,80.3251749,1422
Nehru Nagar,Kanpur,IN,o3,19442.43,26.4703088,80.3251749,1423
Nehru Nagar,Kanpur,IN,co,3790340,26.4703088,80.3251749,1427
Nehru Nagar,Kanpur,IN,no2,98359.58,26.4703088,80.3251749,1429
Shadipur,Delhi,IN,o3,29197.53,28.6517,77.1581,455
Shadipur,Delhi,IN,co,367400,28.6517,77.1581,467
Shadipur,Delhi,IN,no2,23773.13,28.6517,77.1581,468
Ardhali Bazar,Varanasi,IN,pm25,184997,25.35055556,82.97833333,1978
Ardhali Bazar,Varanasi,IN,pm10,678679,25.35055556,82.97833333,1981
Ardhali Bazar,Varanasi,IN,o3,41023.3,25.35055556,82.97833333,1995
Sanjay Palace,Agra,IN,pm25,114123,27.19865833,78.00598056,1467
Sanjay Palace,Agra,IN,o3,25319.29,27.19865833,78.00598056,1467
Sanjay Palace,Agra,IN,co,1420370,27.19865833,78.00598056,1480
Chandrapur,Chandrapur,IN,o3,10678.07,19.95,79.3,1365
Chandrapur,Chandrapur,IN,co,1061500,19.95,79.3,1366
Chandrapur,Chandrapur,IN,so2,10605.87,19.95,79.3,1363
Chandrapur,Chandrapur,IN,pm25,79006,19.95,79.3,1338
Chandrapur,Chandrapur,IN,pm10,217213,19.95,79.3,1362
Chandrapur,Chandrapur,IN,no2,7890.25,19.95,79.3,1362
Haldia - WBSPCB,Haldia,IN,pm10,111771.72,22.06047,88.109737,1429
Haldia - WBSPCB,Haldia,IN,o3,70238.49,22.06047,88.109737,1429
Haldia - WBSPCB,Haldia,IN,co,1152490,22.06047,88.109737,1430
Haldia - WBSPCB,Haldia,IN,so2,27413.78,22.06047,88.109737,1433
Haldia - WBSPCB,Haldia,IN,no2,17409.56,22.06047,88.109737,1433
BWSSB Kadabesanahalli,Bengaluru,IN,co,507280,12.93890556,77.69727222,988
BWSSB Kadabesanahalli,Bengaluru,IN,no2,31438.14,12.93890556,77.69727222,1098
"MD University, Rohtak - HSPCB",Rohtak,IN,co,349880,28.876028,76.619464,613
"MD University, Rohtak - HSPCB",Rohtak,IN,so2,5930.24,28.876028,76.619464,756
"MD University, Rohtak - HSPCB",Rohtak,IN,no2,11091.8,28.876028,76.619464,789
NSIT Dwarka,Delhi,IN,o3,85426.21,28.591,77.05,1286
NSIT Dwarka,Delhi,IN,co,991800,28.591,77.05,1332
NSIT Dwarka,Delhi,IN,no2,25535.21,28.591,77.05,1335
IIT,Chennai,IN,co,973120,12.99251389,80.23744722,1137
IIT,Chennai,IN,no2,15425.27,12.99251389,80.23744722,1111
Alandur Bus Depot,Chennai,IN,o3,37114.43,12.99711389,80.19151667,1081
BTM Layout,Bengaluru,IN,co,275790,12.91281111,77.60921944,973
BTM Layout,Bengaluru,IN,no2,21635.84,12.91281111,77.60921944,1118
Sector16A Faridabad,Faridabad,IN,o3,76764.37,28.41012222,77.313775,2751
Sector16A Faridabad,Faridabad,IN,co,4548060,28.41012222,77.313775,2765
Sector16A Faridabad,Faridabad,IN,no2,105928.6,28.41012222,77.313775,2628
Peenya,Bengaluru,IN,co,1230640,13.0339,77.51321111,1396
Peenya,Bengaluru,IN,no2,31509.86,13.0339,77.51321111,1408
Ardhali Bazar,Varanasi,IN,no2,112545.03,25.35055556,82.97833333,1973
Chalco,MEXICO STATE,MX,so2,0.943,19.2669,-98.886,281
Valley Central,Poughkeepsie-Newburgh-Middletown,US,o3,1.058,41.5231,-74.215,29
Penn State,State College,US,o3,0.358,40.7208,-77.9319,9
Tonawanda II,ERIE,US,pm25,168,42.9981,-78.8993,33
City Railway Station - KSPCB,Bengaluru,IN,no2,46522.65,12.9773472,77.57069722,961
Sanathnagar - Hyderabad - TSPCB,Hyderabad,IN,o3,96324.12,17.42329722,78.47469722,1400
Sanathnagar - Hyderabad - TSPCB,Hyderabad,IN,co,1498550,17.42329722,78.47469722,1399
Pinnacle State Park,Corning,US,pm25,85.8,42.0972,-77.2103,25
Pinnacle State Park,Corning,US,o3,0.753,42.0972,-77.2103,19
Central School,Lucknow,IN,pm25,5446.47,26.85272778,80.99632778,52
Steubenville,Weirton-Steubenville,US,so2,1.036,40.366452,-80.615691,708
Edison,Bakersfield,US,no2,2.405,35.3461,-118.8511,511
Edison,Bakersfield,US,o3,20.948,35.3461,-118.8511,530
MARYVILL,St. Louis,US,o3,25.942,38.7267,-89.959198,756
Miami,Miami,US,o3,20.494,36.922222,-94.83889,680
DURHAM,Lewiston-Auburn,US,o3,2.895,43.974449,-70.124893,84
Cool (Seasonal),Sacramento--Arden-Arcade--Roseville,US,o3,16.645,38.89094,-121.00337,453
Fellows Lake,GREENE,US,o3,25.366,37.319444,-93.204444,629
Buick NE,IRON,US,so2,0.88,37.652142,-91.11653,614
CARTHAGE,Joplin,US,pm10,13966,37.19822,-94.31702,616
MRGRETTA,St. Louis,US,so2,0.639,38.673172,-90.239086,617
MRGRETTA,St. Louis,US,no2,6.325,38.673172,-90.239086,617
MRGRETTA,St. Louis,US,pm10,8676,38.673172,-90.239086,617
BONTERRE,STE GENEVIEVE,US,o3,25.764,37.90084,-90.42388,636
ARNOLD,St. Louis,US,o3,23.715,38.448581,-90.398436,638
ARNOLD,St. Louis,US,pm25,4983.3,38.448581,-90.398436,618
ARNOLD,St. Louis,US,pm10,7924,38.448581,-90.398436,614
Hillcrest HS,Springfield,US,pm10,8074,37.256069,-93.299692,596
Hillcrest HS,Springfield,US,pm25,3331.9,37.256069,-93.299692,595
Hillcrest HS,Springfield,US,o3,23.233,37.256069,-93.299692,623
LIBERTY,Kansas City,US,o3,22.686,39.303056,-94.376389,635
LIBERTY,Kansas City,US,pm25,3166.3,39.303056,-94.376389,616
ELDOSPGS,CEDAR,US,o3,24.76,37.70097,-94.03474,623
ELDOSPGS,CEDAR,US,pm25,3645.5,37.70097,-94.03474,603
Farrar,PERRY,US,o3,26.415,37.70264,-89.69864,629
SAVANNAH,ANDREW,US,o3,23.568,39.9544,-94.849,636
NWBLMFLD,Jefferson City,US,o3,25.086,38.70608,-92.09308,636
Pacific,St. Louis,US,o3,23.043,38.4902,-90.7052,636
Trimble,Kansas City,US,o3,24.494,39.5306,-94.556,635
Rocky Creek,Kansas City,US,o3,23.8,39.33188,-94.5806,637
Troost,Kansas City,US,so2,1.191,39.104722,-94.570556,618
Troost,Kansas City,US,no2,6.608,39.104722,-94.570556,618
Troost,Kansas City,US,pm25,2424.3,39.104722,-94.570556,502
Orchard Farm,St. Louis,US,o3,24.324,38.8994,-90.44917,635
WEST ALTON,St. Louis,US,o3,22.772,38.8725,-90.226389,635
MTSP,MONROE,US,so2,1.414,39.4751,-91.78899,605
MTSP,MONROE,US,no2,0.61,39.4751,-91.78899,607
MTSP,MONROE,US,pm10,7236,39.4751,-91.78899,606
MTSP,MONROE,US,o3,21.311,39.4751,-91.78899,602
CHARLSTN,Springfield,US,so2,0.377,37.122561,-93.263161,600
Watkins Mill State P,Kansas City,US,o3,24.51,39.407419,-94.265142,636
St. Joseph,St. Joseph,US,pm25,4480.5,39.741667,-94.858333,614
Centennial,Laramie,US,o3,0.693,41.3642,-106.2399,14
Penobscot Nation,Bangor,US,o3,10.738,44.952,-68.6477,322
Mackville,WASHINGTON,US,o3,0.047,37.7046,-85.0485,1
Davidsonville,Baltimore-Towson,US,o3,1.125,38.9025,-76.653099,24
Steubenville,Weirton-Steubenville,US,pm25,8718.3,40.366452,-80.615691,690
PITTAGCT,Greenville,US,o3,23.964,35.638599,-77.358002,599
Maryland Heights,St. Louis,US,o3,24.087,38.7109,-90.4759,613
Temecula (Lake Skinn,Riverside-San Bernardino-Ontario,US,pm25,4629,33.583099,-117.072197,641
Temecula (Lake Skinn,Riverside-San Bernardino-Ontario,US,o3,31.796,33.583099,-117.072197,684
Susan Wagner,New York-Northern New Jersey-Long Island,US,o3,1.347,40.5969,-74.1264,37
Vikas Sadan Gurgaon - HSPCB,Gurgaon,IN,pm25,81198.96,28.4501285,77.0263051,675
Vikas Sadan Gurgaon - HSPCB,Gurgaon,IN,o3,24701.26,28.4501285,77.0263051,699
Vikas Sadan Gurgaon - HSPCB,Gurgaon,IN,co,986380,28.4501285,77.0263051,737
Vikas Sadan Gurgaon - HSPCB,Gurgaon,IN,no2,23235.68,28.4501285,77.0263051,611
Ardhali Bazar,Varanasi,IN,co,2446630,25.35055556,82.97833333,1965
Arendtsville,Gettysburg,US,o3,0.044,39.9231,-77.3078,1
Vikas Sadan Gurgaon - HSPCB,Gurgaon,IN,so2,10144.36,28.4501285,77.0263051,713
Gardiner,Augusta-Waterville,US,so2,0.287,44.230621,-69.785004,617
GANDY,Tampa-St. Petersburg-Clearwater,US,no2,2.32,27.8928,-82.5383,685
Quaker City,NOBLE,US,o3,0.076,39.9428,-81.3373,2
Oxford,Cincinnati-Middletown,US,o3,0.032,39.5327,-84.7286,1
Palo Duro,Amarillo,US,o3,0.046,34.8803,-101.6649,1
Northampton Kingsthorpe,Northampton,GB,no2,3,52.271886,-0.879898,1
Alandur Bus Depot,Chennai,IN,no2,8826.9,12.99711389,80.19151667,1025
Taylorsville Liledou,ALEXANDER,US,pm10,7354,35.9139,-81.191,611
QUINCY,Quincy,US,o3,9.08,39.9175,-91.3358,280
Talkatora District Industries Center,Lucknow,IN,co,24980,26.83399722,80.8917361,14
Santa Fe,DISTRITO FEDERAL,MX,o3,21.563,19.3573,-99.2628,481
Santa Fe,DISTRITO FEDERAL,MX,so2,1.512,19.3573,-99.2628,491
Santa Fe,DISTRITO FEDERAL,MX,no2,10.686,19.3573,-99.2628,491
Santa Fe,DISTRITO FEDERAL,MX,co,349.6,19.3573,-99.2628,493
Bondville,Champaign-Urbana,US,o3,0.025,40.0519,-88.3724,1
BETHANY,Greensboro-High Point,US,o3,26.328,36.3089,-79.8586,590
CROUSE,Lincolnton,US,o3,23.089,35.4383,-81.2753,590
BUTNER,GRANVILLE,US,o3,24.306,36.1408,-78.7692,587
MONROEMS,Charlotte-Gastonia-Concord,US,o3,23.916,34.9739,-80.5408,588
LENOIRCOLL,Kinston,US,o3,23.119,35.235,-77.5733,562
HOUSTON,RANDOLPH,US,o3,20.251,38.1761,-89.7883,516
Vincennes,Vincennes,US,o3,0.039,38.7408,-87.4853,1
WNVLELSC,HAYWOOD,US,o3,22.388,35.50716,-82.963379,585
JOHNSTON,Raleigh-Cary,US,o3,23.574,35.5,-78.4375,587
Mt Mitchell 2006 loc,YANCEY,US,o3,29.13,35.765413,-82.264944,573
HERNANDO,Memphis,US,pm25,3866.4,34.8275,-89.9889,524
HERNANDO,Memphis,US,o3,18.935,34.8275,-89.9889,497
Piseco Lake,HAMILTON,US,o3,1.198,43.4556,-74.515,31
Lancaster-Division,Los Angeles-Long Beach-Santa Ana,US,pm25,4663.8,34.669589,-118.130689,611
Lancaster-Division,Los Angeles-Long Beach-Santa Ana,US,o3,26.1,34.669589,-118.130689,579
St. Michael,Minneapolis-St. Paul-Bloomington,US,o3,21.226,45.2108,-93.6686,602
Healdton,Ardmore,US,pm25,2834.8,34.256901,-97.474197,466
ALTON,St. Louis,US,o3,17.593,38.890301,-90.148102,487
LISLE,Chicago-Naperville-Joliet,US,o3,19.321,41.8131,-88.0728,580
Riverhead,New York-Northern New Jersey-Long Island,US,o3,1.372,40.9617,-72.715,35
WADE,Fayetteville,US,o3,21.758,35.15869,-78.72804,567
CHI_SWFP,Chicago-Naperville-Joliet,US,o3,22.818,41.755798,-87.545303,583
Homestead Fire Stati,Miami-Fort Lauderdale-Miami Beach,US,pm25,609.7,25.4719,-80.4828,63
Alamo Lake,LA PAZ,US,pm10,328,34.243889,-113.558611,39
Middletown,Cincinnati-Middletown,US,o3,21.74,39.529481,-84.393364,587
New Albany,Columbus,US,o3,24.617,40.0845,-82.81552,567
Columbus - Franklin,Columbus,US,o3,16.045,39.96523,-82.95549,559
Brewster,Canton-Massillon,US,o3,18.087,40.712778,-81.598333,529
Ironton - ODOT,Portsmouth,US,o3,22.364,38.508114,-82.659301,562
Lima,Lima,US,o3,22.447,40.771,-84.0539,560
Eastwood,Dayton,US,o3,21.91,39.78563,-84.13437,588
Bowling Green,Toledo,US,o3,19.787,41.377685,-83.611104,556
Patterson Park,Akron,US,o3,17.882,41.106486,-81.503547,581
Alliance,Canton-Massillon,US,o3,22.597,40.931398,-81.123519,585
Canton - Malone Coll,Canton-Massillon,US,o3,24.279,40.828052,-81.378333,580
Lake Rockwell,Akron,US,o3,18.192,41.182466,-81.330486,556
Miami East,Dayton,US,o3,23.992,40.08455,-84.11412,590
London,Columbus,US,o3,22.627,39.78819,-83.47606,562
Heath,Columbus,US,o3,20.439,40.026037,-82.433,545
Eastlake,Cleveland-Elyria-Mentor,US,o3,21.885,41.673006,-81.422455,584
Centerburg,Mount Vernon,US,o3,23.71,40.310025,-82.691724,564
Colerain,Cincinnati-Middletown,US,o3,19.268,39.21494,-84.69086,588
Sycamore,Cincinnati-Middletown,US,o3,22.75,39.2787,-84.36612,587
Columbus - Maple Can,Columbus,US,o3,21.627,40.087807,-82.959585,564
Delaware,Columbus,US,o3,22.103,40.356694,-83.063971,560
Berea BOE,Cleveland-Elyria-Mentor,US,o3,14.066,41.36189,-81.864608,413
Mud Run,Springfield,US,o3,21.12,39.85567,-83.99773,591
Springfield,Springfield,US,o3,22.352,40.00103,-83.80456,587
Conneaut,Ashtabula,US,o3,21.342,41.959695,-80.572808,561
Steubenville,Weirton-Steubenville,US,o3,18.395,40.366452,-80.615691,540
Batavia,Cincinnati-Middletown,US,o3,25.217,39.0828,-84.1441,588
Lebanon,Cincinnati-Middletown,US,o3,22.273,39.42689,-84.20077,581
Elyria - Sheffield,Cleveland-Elyria-Mentor,US,o3,19.905,41.420882,-82.095729,564
Chippewa Lake,Cleveland-Elyria-Mentor,US,o3,21.983,41.0604,-81.9239,549
