location,city,country,year,month,parameter,value,latitude,longitude
Rotterdam-Oost Sidelinge A13,Rotterdam,NL,2016,01,pm25,15.389664016511345,51.9385,4.43069
PNH Wijk aan Zee,Wijk aan Zee,NL,2016,01,pm25,16.713879698538733,52.494,4.60199
Maastricht-A2 Nassaulaan,Maastricht,NL,2016,01,pm25,-113.14803055962179,50.8459,5.71475
Fijnaart-Zwingelspaansedijk,Fijnaart,NL,2016,01,no2,4.221605504587156,51.6537,4.51527
Huijbergen-Vennekenstraat,Huijbergen,NL,2016,01,no2,13.180428134556575,51.4344,4.35984
Rotterdam-Schiedamsevest,Rotterdam,NL,2016,01,no2,-31.52249235474006,51.9142,4.47992
Biddinghuizen-Hoekwantweg,Biddinghuizen,NL,2016,01,no2,-4.458960244648317,52.4487,5.61921
Wekerom-Riemterdijk,Wekerom,NL,2016,01,no2,-23.440030581039753,52.1116,5.708419999999999
Ridderkerk-Hogeweg,Ridderkerk,NL,2016,01,o3,2.369571865443425,51.8694,4.58006
Posterholt-Vlodropperweg,Posterholt,NL,2016,01,o3,2.1715596330275235,51.1192,6.0424
Philippine-Stelleweg,Philippine,NL,2016,01,o3,9.636788990825687,51.2945,3.74948
Biddinghuizen-Kuilweg,Biddinghuizen,NL,2016,01,o3,19.08547400611621,52.4232,5.593380000000001
Hellendoorn-Luttenbergerweg,Hellendoorn,NL,2016,01,o3,-138.70792048929664,52.3883,6.4029300000000005
Ridderkerk-Hogeweg,Ridderkerk,NL,2016,01,pm25,-81.3496685797324,51.8694,4.58006
PNH IJmuiden,IJmuiden,NL,2016,01,pm25,15.674498928253417,52.463,4.60184
Zaandam-Wagenschotpad,Zaandam,NL,2016,01,pm25,14.626884974596383,52.448,4.81671
Heerlen-Looierstraat,Heerlen,NL,2016,01,pm25,7.989775875966486,50.888000000000005,5.9705
Vlaardingen-Floreslaan,Vlaardingen,NL,2016,01,no2,10.823547400611618,51.9105,4.3263
Zegveld-Oude Meije,Zegveld,NL,2016,01,no2,-105.35068807339448,52.138000000000005,4.83819
Groningen-Nijensteinheerd,Groningen,NL,2016,01,no2,-65.37237003058104,53.2465,6.60894
Amsterdam-Nieuwendammerdijk,Amsterdam,NL,2016,01,o3,-124.88241590214068,52.3893,4.94382
